store,attribute_set,type,category_ids,sku,name,meta_title,meta_description,meta_keyword,description,short_description,price,special_price,status,visibility,options_container,weight,url_key,url_path,tax_class_id,page_layout,image,small_image,thumbnail,image_label,small_image_label,thumbnail_label,manage_stock,use_config_manage_stock,qty,jewel_size_sml,junior_maten,ladies_or_men,lengte,ring_maten,model_nummer
admin,default,simple,"3,4,8,290,291",thomas_sabo_K0056-413-12,Arabesk,Thomas Sabo Arabesk K0056-413-12,Karma bead 'Arabesk' van Thomas Sabo gemaakt van verguld 925 Sterling zilver. De bead doet denken aan en verlangen naar de zomer. Goed te combineren met parels en beads in drie kleuren. Deze bead met Arabesk straalt positivitieit uit binnen een combinatie,Thomas Sabo Beads,"<BR><div style=""text-align:justify"">Karma bead 'Arabesk' van Thomas Sabo gemaakt van verguld 925 Sterling zilver.<BR><BR>De bead doet denken aan en verlangen naar de zomer. Goed te combineren met parels en beads in drie kleuren. Deze bead met Arabesk straalt positivitieit uit binnen een combinatie Karma beads<BR><BR>(Grootte: 1.1 cm)</div><BR>",thomas_sabo_K0056-413-12,49.00,,1,4,Block after info Column,0,arabesk-thomas-sabo-k0056-413-12,arabesk-thomas-sabo-k0056-413-12.html,0,No layout updates,+/thomas_sabo/thomas_sabo_K0056-413-12.jpg,+/thomas_sabo/thomas_sabo_K0056-413-12.jpg,+/thomas_sabo/thomas_sabo_K0056-413-12.jpg,Arabesk,Arabesk,Arabesk,0,0,1,,,,,,
admin,default,simple,"3,4,8,290,291",thomas_sabo_K0033-001-12,Franse lelie,Thomas Sabo Franse lelie K0033-001-12,Thomas Sabo Karma bead 'Franse lelie' gemaakt van 925 Sterling zilver. De dieperliggende gedeeltes zijn bewerkt met zilveroxide. De Franse lelie is een bekend symbool binnen de collectie van Thomas Sabo. Deze bead is zowel mannelijk als modieus. Goed te c,Thomas Sabo Beads,"<BR><div style=""text-align:justify"">Thomas Sabo Karma bead 'Franse lelie' gemaakt van 925 Sterling zilver. De dieperliggende gedeeltes zijn bewerkt met zilveroxide.<BR><BR>De Franse lelie is een bekend symbool binnen de collectie van Thomas Sabo. Deze bead is zowel mannelijk als modieus. Goed te combineren met andere 'rebelse' beads en beads van obsidiaan.<BR><BR>(Grootte: 1.0 cm)</div><BR>",thomas_sabo_K0033-001-12,39.00,,1,4,Block after info Column,0,franse-lelie-thomas-sabo-k0033-001-12,franse-lelie-thomas-sabo-k0033-001-12.html,0,No layout updates,+/thomas_sabo/thomas_sabo_K0033-001-12.jpg,+/thomas_sabo/thomas_sabo_K0033-001-12.jpg,+/thomas_sabo/thomas_sabo_K0033-001-12.jpg,Franse lelie,Franse lelie,Franse lelie,0,0,1,,,,,,
admin,default,simple,"3,4,8,290,291",thomas_sabo_K0070-051-18,Yin-Yang pavé,Thomas Sabo Yin-Yang pave K0070-051-18,"Thomas Sabo Karma bead 'Yin-Yang pavé' vervaardigd van 925 Sterling zilver en bezet met zwart en wit synthetisch zirkonia. Deze gedetailleerde bead glanst in een verfijnde zwarte en witte kleur. In filosofische zin zijn de Yin en Yang elkaars tegenpolen,",Thomas Sabo Beads,"<BR><div style=""text-align:justify"">Thomas Sabo Karma bead 'Yin-Yang pavé' vervaardigd van 925 Sterling zilver en bezet met zwart en wit synthetisch zirkonia.<BR><BR>Deze gedetailleerde bead glanst in een verfijnde zwarte en witte kleur. In filosofische zin zijn de Yin en Yang elkaars tegenpolen, die hier zijn verenigd in deze bead.<BR><BR>(Grootte: 1.1 cm)</div><BR>",thomas_sabo_K0070-051-18,98.00,,1,4,Block after info Column,0,yin-yang-pave-thomas-sabo-k0070-051-18,yin-yang-pave-thomas-sabo-k0070-051-18.html,0,No layout updates,+/thomas_sabo/thomas_sabo_K0070-051-18.jpg,+/thomas_sabo/thomas_sabo_K0070-051-18.jpg,+/thomas_sabo/thomas_sabo_K0070-051-18.jpg,Yin-Yang pave,Yin-Yang pave,Yin-Yang pave,0,0,1,,,,,,
admin,default,simple,"3,4,8,290,291",thomas_sabo_K0072-591-1,Blauwe chalcedon,Thomas Sabo Blauwe chalcedon K0072-591-1,"'Blauwe chalcedon' Karma bead van Thomas Sabo, gemaakt van chalcedon en 925 Sterling zilver. Deze bead straalt rust uit en heeft een wonderbaarlijke fluwelen glans. Goed te combineren met gekleurde Karma beads. (Grootte: 1.0 cm)",Thomas Sabo Beads,"<BR><div style=""text-align:justify"">'Blauwe chalcedon' Karma bead van Thomas Sabo, gemaakt van chalcedon en 925 Sterling zilver.<BR><BR>Deze bead straalt rust uit en heeft een wonderbaarlijke fluwelen glans. Goed te combineren met gekleurde Karma beads.<BR><BR>(Grootte: 1.0 cm)</div><BR>",thomas_sabo_K0072-591-1,19.00,,1,4,Block after info Column,0,blauwe-chalcedon-thomas-sabo-k0072-591-1,blauwe-chalcedon-thomas-sabo-k0072-591-1.html,0,No layout updates,+/thomas_sabo/thomas_sabo_K0072-591-1.jpg,+/thomas_sabo/thomas_sabo_K0072-591-1.jpg,+/thomas_sabo/thomas_sabo_K0072-591-1.jpg,Blauwe chalcedon,Blauwe chalcedon,Blauwe chalcedon,0,0,1,,,,,,
admin,default,simple,"3,4,8,290,291",thomas_sabo_K0060-416-14,Zonneschijn,Thomas Sabo Zonneschijn K0060-416-14,'Zonneschijn' Karma bead van Thomas Sabo vervaardigd van roségoud-verguld 925 Sterling zilver en versierd met synthetisch zirkonia. Deze bead is zowel vrouwelijk als glanzend. Deze gedetailleerde bead is gemaakt van zeer fijn zilverwerk en heeft extra gla,Thomas Sabo Beads,"<BR><div style=""text-align:justify"">'Zonneschijn' Karma bead van Thomas Sabo vervaardigd van roségoud-verguld 925 Sterling zilver en versierd met synthetisch zirkonia.<BR><BR>Deze bead is zowel vrouwelijk als glanzend. Deze gedetailleerde bead is gemaakt van zeer fijn zilverwerk en heeft extra glanzende accenten doordat deze bezet is met zirkonia. De bead toont nog meer zijn stralende kracht wanneer deze wordt gecombineerd met parels.<BR><BR>(Grootte: 1.1 cm)</div><BR>",thomas_sabo_K0060-416-14,98.00,,1,4,Block after info Column,0,zonneschijn-thomas-sabo-k0060-416-14,zonneschijn-thomas-sabo-k0060-416-14.html,0,No layout updates,+/thomas_sabo/thomas_sabo_K0060-416-14.jpg,+/thomas_sabo/thomas_sabo_K0060-416-14.jpg,+/thomas_sabo/thomas_sabo_K0060-416-14.jpg,Zonneschijn,Zonneschijn,Zonneschijn,0,0,1,,,,,,
admin,default,simple,"3,4,8,290,291",thomas_sabo_K0052-001-12,Arabesk,Thomas Sabo Arabesk K0052-001-12,'Arabesk' Karma bead van Thomas Sabo gemaakt van 925 Sterling zilver. Deze bead is goed te combineren met speelse beads in drie kleuren. Thomas Sabo biedt de vrijheid om een eigen Karma armband of ketting met beads samen te stellen. (Grootte: 1.1 cm),Thomas Sabo Beads,"<BR><div style=""text-align:justify"">'Arabesk' Karma bead van Thomas Sabo gemaakt van 925 Sterling zilver.<BR><BR>Deze bead is goed te combineren met speelse beads in drie kleuren. Thomas Sabo biedt de vrijheid om een eigen Karma armband of ketting met beads samen te stellen.<BR><BR>(Grootte: 1.1 cm)</div><BR>",thomas_sabo_K0052-001-12,24.00,,1,4,Block after info Column,0,arabesk-thomas-sabo-k0052-001-12,arabesk-thomas-sabo-k0052-001-12.html,0,No layout updates,+/thomas_sabo/thomas_sabo_K0052-001-12.jpg,+/thomas_sabo/thomas_sabo_K0052-001-12.jpg,+/thomas_sabo/thomas_sabo_K0052-001-12.jpg,Arabesk,Arabesk,Arabesk,0,0,1,,,,,,
admin,default,simple,"3,4,8,290,291",thomas_sabo_K0036-007-1,Wonderbaarlijk wereld,Thomas Sabo Wonderbaarlijk wereld K0036-007-1,'Wonderbaarlijk wereld' Karma bead van Thomas Sabo vervaardigd van 925 Sterling zilver en voorzien van blauw glazuur. De dieperliggende gedeeltes zijn bewerkt met zilveroxide. Deze bead van topkwaliteit ververst de complexiteit van zijn drager. De bead ko,Thomas Sabo Beads,"<BR><div style=""text-align:justify"">'Wonderbaarlijk wereld' Karma bead van Thomas Sabo vervaardigd van 925 Sterling zilver en voorzien van blauw glazuur. De dieperliggende gedeeltes zijn bewerkt met zilveroxide.<BR><BR>Deze bead van topkwaliteit ververst de complexiteit van zijn drager. De bead komt goed tot zijn recht in een combinatie van veelzijdige Karma bead.<BR><BR>(Grootte: 1.1 cm)</div><BR>",thomas_sabo_K0036-007-1,49.00,,1,4,Block after info Column,0,wonderbaarlijk-wereld-thomas-sabo-k0036-007-1,wonderbaarlijk-wereld-thomas-sabo-k0036-007-1.html,0,No layout updates,+/thomas_sabo/thomas_sabo_K0036-007-1.jpg,+/thomas_sabo/thomas_sabo_K0036-007-1.jpg,+/thomas_sabo/thomas_sabo_K0036-007-1.jpg,Wonderbaarlijk wereld,Wonderbaarlijk wereld,Wonderbaarlijk wereld,0,0,1,,,,,,
admin,default,simple,"3,4,8,290,291",thomas_sabo_K0057-001-12,Zonopkomst,Thomas Sabo Zonopkomst K0057-001-12,"'Zonopkomst' Karma bead van Thomas Sabo vervaardigd van 925 Sterling zilver. Deze bead is prachtig en gedetailleerd en is geïnspireerd op de zomer. De bead weet andere Karma beads te versterken, dankzij zijn glans en elegantie. (Grootte: 1.1 cm)",Thomas Sabo Beads,"<BR><div style=""text-align:justify"">'Zonopkomst' Karma bead van Thomas Sabo vervaardigd van 925 Sterling zilver.<BR><BR>Deze bead is prachtig en gedetailleerd en is geïnspireerd op de zomer. De bead weet andere Karma beads te versterken, dankzij zijn glans en elegantie.<BR><BR>(Grootte: 1.1 cm)</div><BR>",thomas_sabo_K0057-001-12,39.00,,1,4,Block after info Column,0,zonopkomst-thomas-sabo-k0057-001-12,zonopkomst-thomas-sabo-k0057-001-12.html,0,No layout updates,+/thomas_sabo/thomas_sabo_K0057-001-12.jpg,+/thomas_sabo/thomas_sabo_K0057-001-12.jpg,+/thomas_sabo/thomas_sabo_K0057-001-12.jpg,Zonopkomst,Zonopkomst,Zonopkomst,0,0,1,,,,,,
admin,default,simple,"3,4,8,290,291",thomas_sabo_K0008-001-12,Kathmandu,Thomas Sabo Kathmandu K0008-001-12,Karma bead 'Kathmandu' van Thomas Sabo gemaakt van 925 Sterling zilver. De dieperliggende gedeeltes zijn bewerkt met zilveroxide. Deze bead heeft een oppervlak bestaande uit zeer fijne zilveren knopjes. Dit oppervlak is geïnspireerd op 'Rock 'n Roll' en i,Thomas Sabo Beads,"<BR><div style=""text-align:justify"">Karma bead 'Kathmandu' van Thomas Sabo gemaakt van 925 Sterling zilver. De dieperliggende gedeeltes zijn bewerkt met zilveroxide.<BR><BR>Deze bead heeft een oppervlak bestaande uit zeer fijne zilveren knopjes. Dit oppervlak is geïnspireerd op 'Rock 'n Roll' en is goed te combineren met andere klassieke zilveren beads.<BR><BR>(Grootte: 0.9 cm)</div><BR>",thomas_sabo_K0008-001-12,29.00,,1,4,Block after info Column,0,kathmandu-thomas-sabo-k0008-001-12,kathmandu-thomas-sabo-k0008-001-12.html,0,No layout updates,+/thomas_sabo/thomas_sabo_K0008-001-12.jpg,+/thomas_sabo/thomas_sabo_K0008-001-12.jpg,+/thomas_sabo/thomas_sabo_K0008-001-12.jpg,Kathmandu,Kathmandu,Kathmandu,0,0,1,,,,,,
admin,default,simple,"3,4,8,290,291",thomas_sabo_K0037-051-11,Draak,Thomas Sabo Draak K0037-051-11,"Karma bead 'Draak' van Thomas Sabo, vervaardigd van 925 Sterling zilver. De dieperliggende gedeeltes zijn bewerkt met zilveroxide. De mannelijke draak ziet er werkelijk rebels uit. Deze bead is zeer gedetailleerd en straalt moed en kracht uit. (Grootte: 1",Thomas Sabo Beads,"<BR><div style=""text-align:justify"">Karma bead 'Draak' van Thomas Sabo, vervaardigd van 925 Sterling zilver. De dieperliggende gedeeltes zijn bewerkt met zilveroxide.<BR><BR>De mannelijke draak ziet er werkelijk rebels uit. Deze bead is zeer gedetailleerd en straalt moed en kracht uit.<BR><BR>(Grootte: 1.1 cm)</div><BR>",thomas_sabo_K0037-051-11,69.00,,1,4,Block after info Column,0,draak-thomas-sabo-k0037-051-11,draak-thomas-sabo-k0037-051-11.html,0,No layout updates,+/thomas_sabo/thomas_sabo_K0037-051-11.jpg,+/thomas_sabo/thomas_sabo_K0037-051-11.jpg,+/thomas_sabo/thomas_sabo_K0037-051-11.jpg,Draak,Draak,Draak,0,0,1,,,,,,
admin,default,simple,"3,4,8,290,291",thomas_sabo_K0005-034-9,Roze kwarts,Thomas Sabo Roze kwarts K0005-034-9,"'Roze kwarts' Karma bead van Thomas Sabo, gemaakt van roze kwart en 925 Sterling zilver. Deze schitterende en zachte roze bead staat symbool voor liefde. Vrouwelijkheid en een zachte glans zijn samengebracht. (Grootte: 1.0 cm)",Thomas Sabo Beads,"<BR><div style=""text-align:justify"">'Roze kwarts' Karma bead van Thomas Sabo, gemaakt van roze kwart en 925 Sterling zilver.<BR><BR>Deze schitterende en zachte roze bead staat symbool voor liefde. Vrouwelijkheid en een zachte glans zijn samengebracht.<BR><BR>(Grootte: 1.0 cm)</div><BR>",thomas_sabo_K0005-034-9,19.00,,1,4,Block after info Column,0,roze-kwarts-thomas-sabo-k0005-034-9,roze-kwarts-thomas-sabo-k0005-034-9.html,0,No layout updates,+/thomas_sabo/thomas_sabo_K0005-034-9.jpg,+/thomas_sabo/thomas_sabo_K0005-034-9.jpg,+/thomas_sabo/thomas_sabo_K0005-034-9.jpg,Roze kwarts,Roze kwarts,Roze kwarts,0,0,1,,,,,,
admin,default,simple,"3,4,8,290,291",thomas_sabo_K0016-001-12,Karma Bead,Thomas Sabo Karma Bead K0016-001-12,'Karma Bead' van Thomas Sabo vervaardigd van 925 Sterling zilver. De dieperliggende gedeeltes zijn bewerkt met zilveroxide. Een van de sleutelstukken in de juwelen collectie van Thomas Sabo. Deze bead is gemaakt van zeer fijn zilverwerk. Het 'Wiel van Kar,Thomas Sabo Beads,"<BR><div style=""text-align:justify"">'Karma Bead' van Thomas Sabo vervaardigd van 925 Sterling zilver. De dieperliggende gedeeltes zijn bewerkt met zilveroxide.<BR><BR>Een van de sleutelstukken in de juwelen collectie van Thomas Sabo. Deze bead is gemaakt van zeer fijn zilverwerk. Het 'Wiel van Karma' concentreert zich op al het goede van binnen. Bijzonder goed te combineren met andere Karma beads.<BR><BR>(Grootte: 1.1 cm)</div><BR>",thomas_sabo_K0016-001-12,29.00,,1,4,Block after info Column,0,karma-bead-thomas-sabo-k0016-001-12,karma-bead-thomas-sabo-k0016-001-12.html,0,No layout updates,+/thomas_sabo/thomas_sabo_K0016-001-12.jpg,+/thomas_sabo/thomas_sabo_K0016-001-12.jpg,+/thomas_sabo/thomas_sabo_K0016-001-12.jpg,Karma Bead,Karma Bead,Karma Bead,0,0,1,,,,,,
admin,default,simple,"3,4,8,290,291",thomas_sabo_K0023-589-17,Zonnebloem,Thomas Sabo Zonnebloem K0023-589-17,"'Zonnebloem' Karma bead van Thomas Sabo, gemaakt van gekleurd howliet en 925 Sterling zilver. Deze bead met het motief van een zonnebloem is gebalanceerd door de lichtblauwe kleur. De bead komt goed tot zijn recht in zomerse combinaties van Karma beads. (",Thomas Sabo Beads,"<BR><div style=""text-align:justify"">'Zonnebloem' Karma bead van Thomas Sabo, gemaakt van gekleurd howliet en 925 Sterling zilver.<BR><BR>Deze bead met het motief van een zonnebloem is gebalanceerd door de lichtblauwe kleur. De bead komt goed tot zijn recht in zomerse combinaties van Karma beads.<BR><BR>(Grootte: 1.1 cm)</div><BR>",thomas_sabo_K0023-589-17,29.00,,1,4,Block after info Column,0,zonnebloem-thomas-sabo-k0023-589-17,zonnebloem-thomas-sabo-k0023-589-17.html,0,No layout updates,+/thomas_sabo/thomas_sabo_K0023-589-17.jpg,+/thomas_sabo/thomas_sabo_K0023-589-17.jpg,+/thomas_sabo/thomas_sabo_K0023-589-17.jpg,Zonnebloem,Zonnebloem,Zonnebloem,0,0,1,,,,,,
